Time,time,team,towers,team_gold,team_kills,top_kill,top_death,top_assist,top_gold,jungle_kill,jungle_death,jungle_assist,jungle_gold,mid_kill,mid_death,mid_assist,mid_gold,bot_kill,bot_death,bot_assist,bot_gold,supp_kill,supp_death,supp_assist,supp_gold
253,04:13,STM,0,13900,0,0,2,0,2729,0,0,0,2682,0,0,0,3319,0,0,0,3227,0,0,0,1975
253,04:13,JDG,0,15700,2,1,0,1,4044,1,0,0,3168,0,0,0,3228,0,0,0,3110,0,0,0,2184
254,04:14,STM,0,14000,0,0,2,0,2736,0,0,0,2689,0,0,0,3326,0,0,0,3234,0,0,0,1986
254,04:14,JDG,0,15900,2,1,0,1,4181,1,0,0,3175,0,0,0,3235,0,0,0,3117,0,0,0,2195
255,04:15,STM,0,14200,0,0,2,0,2736,0,0,0,2689,0,0,0,3326,0,0,0,3234,0,0,0,1986
255,04:15,JDG,0,16000,2,1,0,1,4181,1,0,0,3175,0,0,0,3235,0,0,0,3117,0,0,0,2195
256,04:16,STM,0,14200,0,0,2,0,2736,0,0,0,2689,0,0,0,3326,0,0,0,3234,0,0,0,1986
256,04:16,JDG,0,16000,2,1,0,1,4181,1,0,0,3175,0,0,0,3235,0,0,0,3117,0,0,0,2195
257,04:17,STM,0,14200,0,0,2,0,2746,0,0,0,2699,0,0,0,3506,0,0,0,3244,0,0,0,2028
257,04:17,JDG,0,16000,2,1,0,1,4191,1,0,0,3185,0,0,0,3261,0,0,0,3127,0,0,0,2211
259,04:19,STM,0,14200,0,0,2,0,2750,0,0,0,2703,0,0,0,3510,0,0,0,3248,0,0,0,2034
259,04:19,JDG,0,16000,2,1,0,1,4195,1,0,0,3189,0,0,0,3264,0,0,0,3131,0,0,0,2217
260,04:20,STM,0,14400,0,0,2,0,2750,0,0,0,2703,0,0,0,3510,0,0,0,3248,0,0,0,2034
260,04:20,JDG,0,16100,2,1,0,1,4195,1,0,0,3189,0,0,0,3264,0,0,0,3131,0,0,0,2217
261,04:21,STM,0,14400,0,0,2,0,2750,0,0,0,2703,0,0,0,3510,0,0,0,3248,0,0,0,2034
261,04:21,JDG,0,16100,2,1,0,1,4195,1,0,0,3189,0,0,0,3264,0,0,0,3131,0,0,0,2217
262,04:22,STM,0,14400,0,0,2,0,2760,0,0,0,2713,0,0,0,3605,0,0,0,3258,0,0,0,2076
262,04:22,JDG,0,16100,2,1,0,1,4205,1,0,0,3199,0,0,0,3305,0,0,0,3181,0,0,0,2233
263,04:23,STM,0,14500,0,0,2,0,2760,0,0,0,2713,0,0,0,3605,0,0,0,3258,0,0,0,2076
263,04:23,JDG,0,16200,2,1,0,1,4205,1,0,0,3199,0,0,0,3305,0,0,0,3181,0,0,0,2233
264,04:24,STM,0,14600,0,0,2,0,2760,0,0,0,2713,0,0,0,3605,0,0,0,3258,0,0,0,2076
264,04:24,JDG,0,16200,2,1,0,1,4205,1,0,0,3199,0,0,0,3305,0,0,0,3181,0,0,0,2233
265,04:25,STM,0,14700,0,0,2,0,2760,0,0,0,2713,0,0,0,3605,0,0,0,3258,0,0,0,2076
265,04:25,JDG,0,16200,2,1,0,1,4205,1,0,0,3199,0,0,0,3305,0,0,0,3181,0,0,0,2233
266,04:26,STM,0,14900,0,0,2,0,2760,0,0,0,2713,0,0,0,3605,0,0,0,3258,0,0,0,2076
266,04:26,JDG,0,16500,2,1,0,1,4205,1,0,0,3199,0,0,0,3305,0,0,0,3181,0,0,0,2233
267,04:27,STM,0,14700,0,0,2,0,2778,0,0,0,2791,0,0,0,3623,0,0,0,3318,0,0,0,2205
267,04:27,JDG,0,16200,2,1,0,1,4223,1,0,0,3217,0,0,0,3322,0,0,0,3199,0,0,0,2261
268,04:28,STM,0,14900,0,0,2,0,2821,0,0,0,2896,0,0,0,3626,0,0,0,3322,0,0,0,2210
268,04:28,JDG,0,16400,2,1,0,1,4226,1,0,0,3340,0,0,0,3326,0,0,0,3202,0,0,0,2266
269,04:29,STM,0,14900,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
269,04:29,JDG,0,16500,2,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
270,04:30,STM,0,15000,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
270,04:30,JDG,0,16500,2,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
271,04:31,STM,0,15000,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
271,04:31,JDG,0,16500,2,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
272,04:32,STM,0,15200,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
272,04:32,JDG,0,16600,2,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
273,04:33,STM,0,15300,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
273,04:33,JDG,0,17400,3,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
274,04:34,STM,0,15300,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
274,04:34,JDG,0,17400,3,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
275,04:35,STM,0,15300,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
275,04:35,JDG,0,17500,3,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
276,04:36,STM,0,15300,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
276,04:36,JDG,0,17500,3,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
277,04:37,STM,0,15500,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
277,04:37,JDG,0,17600,3,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
278,04:38,STM,0,15500,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
278,04:38,JDG,0,17600,3,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
279,04:39,STM,0,15600,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
279,04:39,JDG,0,18100,4,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
280,04:40,STM,0,15600,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
280,04:40,JDG,0,18100,4,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
281,04:41,STM,0,15700,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
281,04:41,JDG,0,18200,4,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
282,04:42,STM,0,15700,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
282,04:42,JDG,0,18300,4,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
283,04:43,STM,0,15700,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
283,04:43,JDG,0,18500,4,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
284,04:44,STM,0,15700,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
284,04:44,JDG,0,18500,4,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
285,04:45,STM,0,15800,0,0,2,0,2825,0,0,0,2900,0,0,0,3630,0,0,0,3325,0,0,0,2216
285,04:45,JDG,0,18600,4,1,0,1,4230,1,0,0,3344,0,0,0,3329,0,0,0,3291,0,0,0,2272
286,04:46,STM,0,15700,0,0,2,0,3179,0,0,0,2959,0,0,0,3899,0,1,0,3385,0,1,0,2309
286,04:46,JDG,0,18500,4,1,0,2,4474,2,0,0,3982,0,0,0,3389,0,0,0,3560,1,0,1,3078
287,04:47,STM,0,15800,0,0,2,0,3183,0,0,0,2963,0,0,0,3903,0,1,0,3388,0,1,0,2315
287,04:47,JDG,0,18600,4,1,0,2,4478,2,0,0,3986,0,0,0,3457,0,0,0,3564,1,0,1,3083
288,04:48,STM,0,15800,0,0,2,0,3186,0,0,0,2966,0,0,0,3906,0,1,0,3392,0,1,0,2320
288,04:48,JDG,0,18600,4,1,0,2,4481,2,0,0,3989,0,0,0,3501,0,0,0,3567,1,0,1,3089
289,04:49,STM,0,15800,0,0,2,0,3190,0,0,0,2970,0,0,0,3910,0,1,0,3395,0,1,0,2326
289,04:49,JDG,0,18600,4,1,0,2,4485,2,0,0,3993,0,0,0,3504,0,0,0,3571,1,0,1,3094
290,04:50,STM,0,15800,0,0,2,0,3193,0,0,0,2973,0,0,0,3913,0,1,0,3399,0,1,0,2331
290,04:50,JDG,0,18800,4,1,0,2,4488,2,0,0,3996,0,0,0,3633,0,0,0,3574,1,0,1,3100
291,04:51,STM,0,15800,0,0,2,0,3197,0,0,0,2977,0,0,0,3917,0,1,0,3402,0,1,0,2337
291,04:51,JDG,0,18800,4,1,0,2,4492,2,0,0,4000,0,0,0,3636,0,0,0,3578,1,0,1,3105
292,04:52,STM,0,15900,0,0,2,0,3200,0,0,0,3029,0,0,0,3920,0,1,0,3406,0,1,0,2342
292,04:52,JDG,0,18900,4,1,0,2,4495,2,0,0,4003,0,0,0,3705,0,0,0,3581,1,0,1,3111
293,04:53,STM,0,15900,0,0,2,0,3204,0,0,0,3033,0,0,0,3924,0,1,0,3409,0,1,0,2348
293,04:53,JDG,0,18900,4,1,0,2,4499,2,0,0,4007,0,0,0,3708,0,0,0,3585,1,0,1,3116
294,04:54,STM,0,16000,0,0,2,0,3207,0,0,0,3066,0,0,0,3927,0,1,0,3413,0,1,0,2353
294,04:54,JDG,0,18900,4,1,0,2,4502,2,0,0,4010,0,0,0,3712,0,0,0,3588,1,0,1,3122
295,04:55,STM,0,16000,0,0,2,0,3214,0,0,0,3103,0,0,0,3934,0,1,0,3420,0,1,0,2364
295,04:55,JDG,0,19000,4,1,0,2,4509,2,0,0,4017,0,0,0,3719,0,0,0,3595,1,0,1,3133
296,04:56,STM,0,16100,0,0,2,0,3214,0,0,0,3103,0,0,0,3934,0,1,0,3420,0,1,0,2364
296,04:56,JDG,0,19000,4,1,0,2,4509,2,0,0,4017,0,0,0,3719,0,0,0,3595,1,0,1,3133
297,04:57,STM,0,16100,0,0,2,0,3218,0,0,0,3107,0,0,0,3938,0,1,0,3423,0,1,0,2370
297,04:57,JDG,0,19000,4,1,0,2,4513,2,0,0,4021,0,0,0,3722,0,0,0,3599,1,0,1,3138
309,05:09,STM,0,16600,0,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
309,05:09,JDG,0,19600,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
310,05:10,STM,0,16600,0,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
310,05:10,JDG,0,19600,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
311,05:11,STM,0,16600,0,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
311,05:11,JDG,0,19600,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
312,05:12,STM,0,16700,0,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
312,05:12,JDG,0,19700,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
313,05:13,STM,0,16700,0,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
313,05:13,JDG,0,19800,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
314,05:14,STM,0,17500,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
314,05:14,JDG,0,19800,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
315,05:15,STM,0,17500,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
315,05:15,JDG,0,19800,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
316,05:16,STM,0,17600,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
316,05:16,JDG,0,19800,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
317,05:17,STM,0,17600,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
317,05:17,JDG,0,19800,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
318,05:18,STM,0,17600,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
318,05:18,JDG,0,19900,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
319,05:19,STM,0,17600,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
319,05:19,JDG,0,19900,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
320,05:20,STM,0,17800,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
320,05:20,JDG,0,19900,4,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
321,05:21,STM,0,17800,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
321,05:21,JDG,0,20400,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
322,05:22,STM,0,17900,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
322,05:22,JDG,0,20500,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
323,05:23,STM,0,17900,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
323,05:23,JDG,0,20500,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
324,05:24,STM,0,17900,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
324,05:24,JDG,0,20500,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
325,05:25,STM,0,18000,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
325,05:25,JDG,0,20600,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
326,05:26,STM,0,18000,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
326,05:26,JDG,0,20600,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
327,05:27,STM,0,18000,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
327,05:27,JDG,0,20600,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
328,05:28,STM,0,18100,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
328,05:28,JDG,0,20600,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
329,05:29,STM,0,18100,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
329,05:29,JDG,0,20700,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
330,05:30,STM,0,18100,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
330,05:30,JDG,0,20700,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
331,05:31,STM,0,18100,1,0,2,0,3270,0,0,0,3159,0,0,0,4245,0,1,0,3476,0,1,0,2452
331,05:31,JDG,0,20700,5,1,0,2,4565,2,0,0,4073,0,0,0,3945,0,0,0,3821,1,0,1,3221
332,05:32,STM,0,18200,1,0,2,0,3612,0,1,1,3340,0,0,0,4326,0,1,1,3696,1,1,0,3179
332,05:32,JDG,0,20700,5,2,0,2,4996,2,1,0,4154,0,0,0,4110,0,0,1,4034,1,0,2,3435
333,05:33,STM,0,18200,1,0,2,0,3615,0,1,1,3343,0,0,0,4329,0,1,1,3700,1,1,0,3184
333,05:33,JDG,0,20700,5,2,0,2,4999,2,1,0,4157,0,0,0,4114,0,0,1,4038,1,0,2,3440
334,05:34,STM,0,18200,1,0,2,0,3619,0,1,1,3347,0,0,0,4333,0,1,1,3703,1,1,0,3190
334,05:34,JDG,0,20800,5,2,0,2,5003,2,1,0,4161,0,0,0,4117,0,0,1,4041,1,0,2,3446
335,05:35,STM,0,18400,1,0,2,0,3622,0,1,1,3350,0,0,0,4336,0,1,1,3858,1,1,0,3195
335,05:35,JDG,0,20800,5,2,0,2,5006,2,1,0,4164,0,0,0,4121,0,0,1,4045,1,0,2,3451
336,05:36,STM,0,18400,1,0,2,0,3626,0,1,1,3354,0,0,0,4340,0,1,1,3861,1,1,0,3201
336,05:36,JDG,0,21000,5,2,0,2,5010,2,1,0,4168,0,0,0,4124,0,0,1,4193,1,0,2,3529
337,05:37,STM,0,18500,1,0,2,0,3629,0,1,1,3357,0,0,0,4343,0,1,1,3970,1,1,0,3206
337,05:37,JDG,0,21000,5,2,0,2,5013,2,1,0,4171,0,0,0,4128,0,0,1,4197,1,0,2,3535
338,05:38,STM,0,18600,1,0,2,0,3698,0,1,1,3361,0,0,0,4347,0,1,1,3973,1,1,0,3212
338,05:38,JDG,0,21100,5,2,0,2,5017,2,1,0,4175,0,0,0,4131,0,0,1,4200,1,0,2,3540
339,05:39,STM,0,18700,1,0,2,0,3766,0,1,1,3364,0,0,0,4350,0,1,1,3977,1,1,0,3217
339,05:39,JDG,0,21100,5,2,0,2,5020,2,1,0,4178,0,0,0,4135,0,0,1,4204,1,0,2,3546
340,05:40,STM,0,18800,1,0,2,0,3813,0,1,1,3371,0,0,0,4357,0,1,1,3984,1,1,0,3226
340,05:40,JDG,0,21100,5,2,0,2,5027,2,1,0,4185,0,0,0,4142,0,0,1,4211,1,0,2,3555
341,05:41,STM,0,18800,1,0,2,0,3817,0,1,1,3375,0,0,0,4361,0,1,1,3987,1,1,0,3234
341,05:41,JDG,0,21100,5,2,0,2,5031,2,1,0,4189,0,0,0,4145,0,0,1,4214,1,0,2,3562
342,05:42,STM,0,18800,1,0,2,0,3820,0,1,1,3378,0,0,0,4364,0,1,1,3991,1,1,0,3239
342,05:42,JDG,0,21200,5,2,0,2,5034,2,1,0,4192,0,0,0,4149,0,0,1,4218,1,0,2,3568
344,05:44,STM,0,18800,1,0,2,0,3824,0,1,1,3382,0,0,0,4368,0,1,1,3994,1,1,0,3245
344,05:44,JDG,0,21200,5,2,0,2,5103,2,1,0,4196,0,0,0,4152,0,0,1,4221,1,0,2,3573
345,05:45,STM,0,18900,1,0,2,0,3827,0,1,1,3385,0,0,0,4371,0,1,1,3998,1,1,0,3276
345,05:45,JDG,0,21300,5,2,0,2,5106,2,1,0,4199,0,0,0,4156,0,0,1,4225,1,0,2,3579
346,05:46,STM,0,18900,1,0,2,0,3831,0,1,1,3389,0,0,0,4375,0,1,1,4001,1,1,0,3282
346,05:46,JDG,0,21400,5,2,0,2,5235,2,1,0,4203,0,0,0,4159,0,0,1,4228,1,0,2,3584
347,05:47,STM,0,18900,1,0,2,0,3834,0,1,1,3392,0,0,0,4378,0,1,1,4005,1,1,0,3287
347,05:47,JDG,0,21500,5,2,0,2,5278,2,1,0,4206,0,0,0,4163,0,0,1,4232,1,0,2,3590
348,05:48,STM,0,19000,1,0,2,0,3838,0,1,1,3396,0,0,0,4382,0,1,1,4008,1,1,0,3373
348,05:48,JDG,0,21600,5,2,0,2,5347,2,1,0,4210,0,0,0,4166,0,0,1,4235,1,0,2,3595
349,05:49,STM,0,19000,1,0,2,0,3841,0,1,1,3399,0,0,0,4385,0,1,1,4012,1,1,0,3378
349,05:49,JDG,0,21600,5,2,0,2,5350,2,1,0,4213,0,0,0,4170,0,0,1,4239,1,0,2,3601
350,05:50,STM,0,19000,1,0,2,0,3845,0,1,1,3403,0,0,0,4389,0,1,1,4015,1,1,0,3384
350,05:50,JDG,0,22000,5,2,0,2,5414,2,1,0,4425,0,0,0,4233,0,0,1,4302,1,0,2,3666
351,05:51,STM,0,19100,1,0,2,0,3848,0,1,1,3406,0,0,0,4392,0,1,1,4019,1,1,0,3389
351,05:51,JDG,0,22200,5,2,0,2,5417,2,1,0,4428,0,0,0,4332,0,0,1,4306,1,0,2,3672
352,05:52,STM,0,19200,1,0,2,0,3852,0,1,1,3518,0,0,0,4396,0,1,1,4022,1,1,0,3395
352,05:52,JDG,0,22300,5,2,0,2,5421,2,1,0,4432,0,0,0,4430,0,0,1,4309,1,0,2,3677
353,05:53,STM,0,19200,1,0,2,0,3855,0,1,1,3569,0,0,0,4399,0,1,1,4026,1,1,0,3400
353,05:53,JDG,0,22300,5,2,0,2,5444,2,1,0,4435,0,0,0,4434,0,0,1,4313,1,0,2,3683
354,05:54,STM,0,19300,1,0,2,0,3862,0,1,1,3576,0,0,0,4406,0,1,1,4033,1,1,0,3411
354,05:54,JDG,0,22300,5,2,0,2,5451,2,1,0,4442,0,0,0,4441,0,0,1,4320,1,0,2,3694
355,05:55,STM,0,19300,1,0,2,0,3866,0,1,1,3580,0,0,0,4410,0,1,1,4036,1,1,0,3417
355,05:55,JDG,0,22400,5,2,0,2,5535,2,1,0,4446,0,0,0,4444,0,0,12,4323,1,0,2,3699
357,05:57,STM,0,19300,1,0,2,0,3869,0,1,1,3583,0,0,0,4413,0,1,1,4040,1,1,0,3422
357,05:57,JDG,0,22500,5,2,0,2,5538,2,1,0,4449,0,0,0,4448,0,0,1,4327,1,0,2,3705
358,05:58,STM,0,19300,1,0,2,0,3873,0,1,1,3587,0,0,0,4417,0,1,1,4043,1,1,0,3428
358,05:58,JDG,0,22500,5,2,0,2,5542,2,1,0,4453,0,0,0,4451,0,0,1,4330,1,0,2,3710
359,05:59,STM,0,19500,1,0,2,0,3876,0,1,1,3590,0,0,0,4525,0,1,1,4047,1,1,0,3433
359,05:59,JDG,0,22500,5,2,0,2,5545,2,1,0,4456,0,0,0,4455,0,0,12,4334,1,0,2,3716
360,06:00,STM,0,19600,1,0,2,0,3880,0,1,1,3594,0,0,0,4594,0,1,1,4050,1,1,0,3439
360,06:00,JDG,0,22500,5,2,0,2,5549,2,1,0,4460,0,0,0,4458,0,0,12,4337,1,0,2,3721
361,06:01,STM,0,19600,1,0,2,0,3883,0,1,1,3597,0,0,0,4597,0,1,1,4054,1,1,0,3444
361,06:01,JDG,0,22700,5,2,0,2,5572,2,1,0,4619,0,0,0,4462,0,0,1,4341,1,0,2,3727
362,06:02,STM,0,19600,1,0,2,0,3887,0,1,1,3601,0,0,0,4601,0,1,1,4057,1,1,0,3450
362,06:02,JDG,0,22800,5,2,0,2,5576,2,1,0,4623,0,0,0,4530,0,0,1,4344,1,0,2,3732
363,06:03,STM,0,19700,1,0,2,0,3890,0,1,1,3604,0,0,0,4689,0,1,1,4061,1,1,0,3455
363,06:03,JDG,0,22900,5,2,0,2,5619,2,1,0,4626,0,0,0,4574,0,0,1,4348,1,0,2,3738
364,06:04,STM,0,19700,1,0,2,0,3894,0,1,1,3608,0,0,0,4693,0,1,1,4064,1,1,0,3461
364,06:04,JDG,0,22900,5,2,0,2,5633,2,1,0,4630,0,0,0,4577,0,0,1,4351,1,0,2,3743
365,06:05,STM,0,19700,1,0,2,0,3894,0,1,1,3608,0,0,0,4693,0,1,1,4064,1,1,0,3461
365,06:05,JDG,0,23000,5,2,0,2,5633,2,1,0,4630,0,0,0,4577,0,0,1,4351,1,0,2,3743
366,06:06,STM,0,19900,1,0,2,0,3901,0,1,1,3771,0,0,0,4700,0,1,1,4071,1,1,0,3472
366,06:06,JDG,0,23000,5,2,0,2,5650,2,1,0,4637,0,0,0,4649,0,0,1,4358,1,0,2,3754
367,06:07,STM,0,19900,1,0,2,0,3904,0,1,1,3774,0,0,0,4703,0,1,1,4075,1,1,0,3477
367,06:07,JDG,0,23300,5,2,0,2,5653,2,1,0,4796,0,0,0,4653,0,0,1,4394,1,0,2,3825
368,06:08,STM,0,20100,1,0,2,0,3911,0,1,1,3781,0,0,0,4710,0,1,1,4252,1,1,0,3488
368,06:08,JDG,0,23500,5,2,0,2,5660,2,1,0,4803,0,0,0,4660,0,0,1,4506,1,0,2,3888
369,06:09,STM,0,20200,1,0,2,0,3915,0,1,1,3785,0,0,0,4714,0,1,1,4255,1,1,0,3494
369,06:09,JDG,0,23600,5,2,0,2,5664,2,1,0,4807,0,0,0,4748,0,0,1,4510,1,0,2,3894
371,06:11,STM,0,20200,1,0,2,0,3918,0,1,1,3788,0,0,0,4717,0,1,1,4259,1,1,0,3499
371,06:11,JDG,0,23700,5,2,0,2,5667,2,1,0,4810,0,0,0,4752,0,0,1,4598,1,0,2,3899
372,06:12,STM,0,20200,1,0,2,0,3922,0,1,1,3792,0,0,0,4721,0,1,1,4262,1,1,0,3505
372,06:12,JDG,0,23700,5,2,0,2,5671,2,1,0,4814,0,0,0,4755,0,0,1,4602,1,0,2,3905
373,06:13,STM,0,20300,1,0,2,0,3990,0,1,1,3795,0,0,0,4724,0,1,1,4266,1,1,0,3510
373,06:13,JDG,0,23800,5,2,0,2,5674,2,1,0,4817,0,0,0,4759,0,0,1,4605,1,0,2,3910
374,06:14,STM,0,20300,1,0,2,0,3994,0,1,1,3799,0,0,0,4728,0,1,1,4269,1,1,0,3516
374,06:14,JDG,0,23800,5,2,0,2,5678,2,1,0,4821,0,0,0,4762,0,0,1,4609,1,0,2,3916
375,06:15,STM,0,20400,1,0,2,0,4037,0,1,1,3802,0,0,0,4731,0,1,1,4273,1,1,0,3521
375,06:15,JDG,0,23800,5,2,0,2,5681,2,1,0,4824,0,0,0,4766,0,0,1,4612,1,0,2,3921
376,06:16,STM,0,20400,1,0,2,0,4041,0,1,1,3806,0,0,0,4735,0,1,1,4276,1,1,0,3527
376,06:16,JDG,0,24000,5,2,0,2,5685,2,1,0,4984,0,0,0,4769,0,0,1,4616,1,0,2,3927
377,06:17,STM,0,20600,1,0,2,0,4194,0,1,1,3809,0,0,0,4738,0,1,1,4365,1,1,0,3532
377,06:17,JDG,0,24100,5,2,0,2,5753,2,1,0,4987,0,0,0,4773,0,0,1,4619,1,0,2,3932
378,06:18,STM,0,20700,1,0,2,0,4198,0,1,1,3813,0,0,0,4742,0,1,1,4368,1,1,0,3538
378,06:18,JDG,0,24200,5,2,0,2,5822,2,1,0,4991,0,0,0,4776,0,0,1,4623,1,0,2,3938
379,06:19,STM,0,20700,1,0,2,0,4201,0,1,1,3816,0,0,0,4745,0,1,1,4372,1,1,0,3543
379,06:19,JDG,0,24200,5,2,0,2,5825,2,1,0,4994,0,0,0,4780,0,0,1,4626,1,0,2,3943
380,06:20,STM,0,20700,1,0,2,0,4208,0,1,1,3823,0,0,0,4752,0,1,1,4379,1,1,0,3554
